index,person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status
11580,26,77000,MORTGAGE,DEBTCONSOLIDATION,C,5400,13.04,NO
11581,32,73527,MORTGAGE,EDUCATION,B,12000,12.42,NO
11582,22,48000,RENT,VENTURE,E,7500,17.04,NO
11583,24,33360,MORTGAGE,HOMEIMPROVEMENT,A,2500,7.14,NO
11584,25,84000,RENT,EDUCATION,C,20000,13.92,NO
11585,22,37000,RENT,PERSONAL,B,7000,10.95,NO
11586,23,85000,RENT,VENTURE,C,12000,13.16,NO
11587,25,23000,RENT,MEDICAL,B,4300,11.86,NO
11588,29,89520,OWN,EDUCATION,C,8000,13.23,NO
11589,23,52692,RENT,MEDICAL,C,3500,12.23,NO
11590,24,77000,RENT,MEDICAL,B,12000,11.49,NO
11591,24,50000,RENT,DEBTCONSOLIDATION,C,1500,14.26,NO
11592,23,60000,MORTGAGE,EDUCATION,A,20000,7.88,NO
11593,24,40000,MORTGAGE,DEBTCONSOLIDATION,B,3000,11.99,NO
11594,58,100000,RENT,EDUCATION,A,12000,8.9,NO
11595,25,50000,MORTGAGE,PERSONAL,D,7500,13.8,NO
11596,22,16800,MORTGAGE,EDUCATION,B,2000,10.65,NO
11597,29,73000,RENT,DEBTCONSOLIDATION,C,2500,14.35,NO
11598,30,47600,MORTGAGE,EDUCATION,B,23800,12.42,NO
11599,28,55000,RENT,DEBTCONSOLIDATION,C,3200,12.98,NO
11600,30,70000,MORTGAGE,MEDICAL,A,7000,8.9,NO
11601,25,30000,MORTGAGE,VENTURE,A,8000,9.32,NO
11602,31,50000,OWN,HOMEIMPROVEMENT,C,16000,13.85,NO
11603,23,36000,RENT,PERSONAL,A,6000,7.51,NO
11604,26,65000,MORTGAGE,PERSONAL,A,4000,5.42,NO
11605,25,50000,OWN,PERSONAL,E,9175,19.42,NO
11606,22,50000,RENT,MEDICAL,A,7500,8.94,NO
11607,43,57000,RENT,EDUCATION,B,6000,10.75,NO
11608,57,170000,RENT,HOMEIMPROVEMENT,C,6300,13.11,NO
11609,23,108000,MORTGAGE,DEBTCONSOLIDATION,A,4500,7.14,NO
11610,25,60000,OWN,VENTURE,B,9000,9.91,NO
11611,33,43000,RENT,EDUCATION,C,9150,13.16,NO
11612,22,105000,MORTGAGE,DEBTCONSOLIDATION,B,12800,11.83,NO
11613,25,51300,RENT,DEBTCONSOLIDATION,A,3600,7.49,NO
11614,38,20640,RENT,DEBTCONSOLIDATION,C,3500,12.61,NO
11615,25,115000,MORTGAGE,EDUCATION,D,20000,15.65,NO
11616,33,101000,MORTGAGE,HOMEIMPROVEMENT,A,5000,7.49,NO
11617,24,83004,RENT,PERSONAL,C,12000,13.23,NO
11618,31,47000,RENT,DEBTCONSOLIDATION,C,4500,11.03,NO
11619,23,48756,RENT,MEDICAL,B,4800,11.36,NO
11620,33,62500,RENT,DEBTCONSOLIDATION,B,18400,9.91,NO
11621,23,52250,MORTGAGE,VENTURE,C,4750,13.35,NO
11622,21,91500,MORTGAGE,PERSONAL,C,8000,13.61,NO
11623,43,50000,RENT,HOMEIMPROVEMENT,B,9500,9.88,NO
11624,24,52000,MORTGAGE,MEDICAL,A,14500,7.29,NO
11625,22,32000,RENT,MEDICAL,B,2400,11.99,NO
11626,29,65000,RENT,PERSONAL,D,16000,17.27,NO
11627,36,100000,MORTGAGE,MEDICAL,A,9350,7.51,NO
11628,23,115000,MORTGAGE,VENTURE,A,8000,8.49,NO
11629,31,85000,RENT,PERSONAL,C,12000,15.27,NO
11630,26,75000,RENT,EDUCATION,B,12000,10.38,NO
11631,37,41000,RENT,PERSONAL,D,10750,15.37,NO
11632,23,60000,MORTGAGE,DEBTCONSOLIDATION,A,12000,7.29,NO
11633,29,69000,MORTGAGE,HOMEIMPROVEMENT,A,14000,7.51,NO
11634,47,52000,MORTGAGE,MEDICAL,A,12000,7.29,NO
11635,37,45000,RENT,VENTURE,B,2400,9.91,NO
11636,39,35000,RENT,MEDICAL,C,8000,13.22,NO
11637,28,62000,RENT,MEDICAL,B,9200,10.0,NO
11638,33,62000,RENT,EDUCATION,B,8000,11.48,NO
11639,25,57600,RENT,HOMEIMPROVEMENT,A,8000,7.66,NO
11640,28,66924,RENT,EDUCATION,B,5000,11.86,NO
11641,28,60000,MORTGAGE,EDUCATION,A,6000,5.99,NO
11642,30,110000,RENT,HOMEIMPROVEMENT,B,12000,12.18,NO
11643,31,30000,RENT,PERSONAL,B,3000,10.95,NO
11644,26,54578,OWN,HOMEIMPROVEMENT,B,24250,12.18,NO
11645,29,35568,MORTGAGE,DEBTCONSOLIDATION,B,3975,10.99,NO
11646,34,120000,RENT,HOMEIMPROVEMENT,D,7500,16.29,NO
11647,27,30000,RENT,PERSONAL,A,7200,7.29,NO
11648,22,137004,MORTGAGE,DEBTCONSOLIDATION,A,10000,5.79,NO
11649,31,157000,MORTGAGE,EDUCATION,A,7200,7.49,NO
11650,35,72000,MORTGAGE,HOMEIMPROVEMENT,A,12800,6.62,NO
11651,31,82000,MORTGAGE,DEBTCONSOLIDATION,A,9000,5.42,NO
11652,33,33504,RENT,DEBTCONSOLIDATION,B,9600,10.99,NO
11653,24,77000,MORTGAGE,EDUCATION,B,3850,11.11,NO
11654,38,41280,RENT,DEBTCONSOLIDATION,C,6000,13.61,NO
11655,22,58900,RENT,MEDICAL,C,14900,13.57,NO
11656,21,28692,MORTGAGE,EDUCATION,B,3000,10.75,NO
11657,28,27000,OWN,PERSONAL,B,2400,10.99,NO
11658,28,48000,RENT,MEDICAL,B,7000,11.36,NO
11659,28,48000,RENT,MEDICAL,C,4000,14.35,NO
11660,31,60000,OWN,VENTURE,B,24250,12.18,NO
11661,26,60000,RENT,MEDICAL,A,7000,6.91,NO
11662,24,65000,MORTGAGE,VENTURE,D,14000,15.31,NO
11663,27,45000,RENT,DEBTCONSOLIDATION,C,5200,13.49,NO
11664,29,33600,MORTGAGE,MEDICAL,B,12000,11.83,NO
11665,28,32640,RENT,MEDICAL,A,4500,7.14,NO
11666,25,72000,MORTGAGE,VENTURE,A,3200,6.39,NO
11667,29,67000,MORTGAGE,HOMEIMPROVEMENT,A,10000,7.14,NO
11668,25,126000,MORTGAGE,EDUCATION,A,15000,7.9,NO
11669,21,55000,MORTGAGE,PERSONAL,B,10000,10.25,NO
11670,29,106369,MORTGAGE,DEBTCONSOLIDATION,A,18000,6.17,NO
11671,22,63800,MORTGAGE,DEBTCONSOLIDATION,B,25000,11.36,NO
11672,28,78000,RENT,HOMEIMPROVEMENT,B,20000,11.48,NO
11673,26,35000,MORTGAGE,PERSONAL,B,7200,10.59,NO
11674,41,47000,RENT,PERSONAL,A,5000,7.51,NO
11675,23,92000,RENT,EDUCATION,A,4000,5.42,NO
11676,36,80000,RENT,HOMEIMPROVEMENT,C,6000,12.87,NO
11677,23,120000,RENT,PERSONAL,A,18400,8.9,NO
11678,28,53376,RENT,PERSONAL,A,10000,5.42,NO
11679,24,78386,OWN,EDUCATION,A,4000,5.42,NO
11680,22,30000,RENT,MEDICAL,C,6500,13.85,NO
11681,27,68004,RENT,MEDICAL,B,4800,12.21,NO
11682,24,77000,MORTGAGE,DEBTCONSOLIDATION,B,12000,12.42,NO
11683,28,60000,MORTGAGE,VENTURE,A,8650,8.9,NO
11684,24,26400,RENT,MEDICAL,C,4000,13.72,NO
11685,28,100000,MORTGAGE,MEDICAL,C,8000,13.98,NO
11686,31,46000,RENT,MEDICAL,A,10000,7.51,NO
11687,25,54000,RENT,PERSONAL,B,10000,11.46,NO
11688,31,55000,MORTGAGE,HOMEIMPROVEMENT,A,12000,7.49,NO
11689,23,33000,RENT,EDUCATION,B,4600,11.71,NO
11690,31,79100,MORTGAGE,MEDICAL,A,19150,6.99,NO
11691,41,60000,RENT,PERSONAL,A,5000,5.42,NO
11692,33,68500,RENT,HOMEIMPROVEMENT,B,8000,10.62,NO
11693,27,48100,MORTGAGE,VENTURE,B,20000,11.89,NO
11694,28,95000,MORTGAGE,EDUCATION,C,12000,13.11,NO
11695,21,65000,OWN,MEDICAL,A,5000,5.79,NO
11696,48,82500,RENT,HOMEIMPROVEMENT,A,18000,7.51,NO
11697,25,39000,MORTGAGE,MEDICAL,A,4500,6.54,NO
11698,52,85000,RENT,DEBTCONSOLIDATION,B,11000,12.42,NO
11699,23,68000,MORTGAGE,VENTURE,B,9750,10.37,NO
11700,24,144000,MORTGAGE,HOMEIMPROVEMENT,A,14700,7.66,NO
11701,22,62000,MORTGAGE,DEBTCONSOLIDATION,C,13000,15.27,NO
11702,31,87500,RENT,DEBTCONSOLIDATION,B,6000,11.99,NO
11703,24,50000,MORTGAGE,PERSONAL,A,7000,5.42,NO
11704,30,70000,RENT,VENTURE,B,2500,10.36,NO
11705,23,28800,OWN,MEDICAL,A,12250,7.51,NO
11706,21,28000,RENT,DEBTCONSOLIDATION,A,8000,7.51,NO
11707,23,51000,OWN,VENTURE,A,6000,5.42,NO
11708,24,62000,RENT,HOMEIMPROVEMENT,C,2000,13.49,NO
11709,25,150000,RENT,HOMEIMPROVEMENT,C,6000,13.48,NO
11710,23,90000,MORTGAGE,EDUCATION,B,8000,10.36,NO
11711,27,107000,MORTGAGE,EDUCATION,A,11500,8.38,NO
11712,35,110000,MORTGAGE,DEBTCONSOLIDATION,B,9000,11.71,NO
11713,23,45000,RENT,VENTURE,A,2000,7.05,NO
11714,22,48000,RENT,DEBTCONSOLIDATION,C,14400,13.49,NO
11715,25,70000,MORTGAGE,MEDICAL,C,12800,13.11,NO
11716,32,59363,RENT,MEDICAL,C,6000,13.22,NO
11717,26,126000,MORTGAGE,HOMEIMPROVEMENT,C,7500,13.92,NO
11718,31,25000,RENT,PERSONAL,A,2500,7.4,NO
11719,22,75000,OWN,EDUCATION,A,4800,8.0,NO
11720,23,20800,RENT,DEBTCONSOLIDATION,B,3000,11.46,NO
11721,24,100000,MORTGAGE,EDUCATION,A,10000,5.99,NO
11722,24,60000,MORTGAGE,PERSONAL,C,9600,12.99,NO
11723,22,24000,RENT,EDUCATION,D,5000,16.49,NO
11724,24,50000,RENT,HOMEIMPROVEMENT,A,4000,5.42,NO
11725,22,31356,RENT,DEBTCONSOLIDATION,A,3000,7.68,NO
11726,23,114000,MORTGAGE,EDUCATION,C,8000,12.68,NO
11727,23,49000,MORTGAGE,EDUCATION,C,4000,13.99,NO
11728,32,66504,RENT,HOMEIMPROVEMENT,B,3500,11.99,NO
11729,29,200000,MORTGAGE,VENTURE,B,10000,12.69,NO
11730,26,21600,RENT,MEDICAL,B,6000,10.59,NO
11731,24,25000,RENT,DEBTCONSOLIDATION,C,5625,12.68,NO
11732,25,105000,MORTGAGE,VENTURE,A,16000,8.49,NO
11733,27,45600,MORTGAGE,VENTURE,A,15350,8.9,NO
11734,22,120000,MORTGAGE,MEDICAL,A,18000,8.94,NO
11735,28,71000,RENT,MEDICAL,A,6000,8.49,NO
11736,23,48600,RENT,DEBTCONSOLIDATION,B,4800,10.36,NO
11737,22,150000,MORTGAGE,MEDICAL,C,9500,12.87,NO
11738,27,91200,RENT,DEBTCONSOLIDATION,C,5000,13.49,NO
11739,37,72000,MORTGAGE,EDUCATION,C,1600,13.92,NO
11740,28,215662,MORTGAGE,HOMEIMPROVEMENT,B,21000,11.99,NO
11741,22,51996,OWN,VENTURE,C,8400,12.98,NO
11742,30,42000,RENT,EDUCATION,B,2250,8.88,NO
11743,26,34200,RENT,MEDICAL,C,3500,12.84,NO
11744,23,90000,OWN,MEDICAL,A,35000,8.9,NO
11745,45,47000,RENT,MEDICAL,B,2800,9.62,NO
11746,25,110000,RENT,HOMEIMPROVEMENT,C,12000,12.23,NO
11747,27,39480,MORTGAGE,EDUCATION,C,7200,13.79,NO
11748,21,40000,OWN,PERSONAL,C,15000,13.16,NO
11749,34,109200,MORTGAGE,EDUCATION,C,6000,12.23,NO
11750,22,54996,MORTGAGE,EDUCATION,B,5000,10.75,NO
11751,26,73000,RENT,PERSONAL,A,10000,7.29,NO
11752,26,147996,MORTGAGE,DEBTCONSOLIDATION,A,7500,8.0,NO
11753,33,52000,MORTGAGE,EDUCATION,C,12000,13.85,NO
11754,26,87000,MORTGAGE,DEBTCONSOLIDATION,B,10000,9.99,NO
11755,24,118000,MORTGAGE,VENTURE,A,28000,7.9,NO
11756,22,23000,MORTGAGE,DEBTCONSOLIDATION,B,4800,10.0,NO
11757,23,45300,MORTGAGE,EDUCATION,D,5550,15.37,NO
11758,29,91440,RENT,HOMEIMPROVEMENT,A,23000,6.54,NO
11759,29,35000,RENT,VENTURE,A,3200,7.49,NO
11760,23,51600,RENT,PERSONAL,B,4000,9.91,NO
11761,28,37620,MORTGAGE,EDUCATION,B,4000,11.71,NO
11762,25,50450,RENT,EDUCATION,B,2000,9.88,NO
11763,34,70596,MORTGAGE,DEBTCONSOLIDATION,B,10000,11.26,NO
11764,26,67000,MORTGAGE,PERSONAL,B,10000,12.21,NO
11765,23,86000,RENT,VENTURE,B,4800,9.62,NO
11766,38,104800,MORTGAGE,VENTURE,A,14000,6.03,NO
11767,25,70000,RENT,EDUCATION,B,12000,11.99,NO
11768,23,50000,MORTGAGE,EDUCATION,A,10000,6.03,NO
11769,27,75000,RENT,DEBTCONSOLIDATION,C,20000,13.49,NO
11770,26,140000,MORTGAGE,VENTURE,B,24250,12.53,NO
11771,25,48000,MORTGAGE,MEDICAL,A,3500,5.42,NO
11772,27,45000,MORTGAGE,EDUCATION,B,10000,10.65,NO
11773,30,37017,MORTGAGE,PERSONAL,A,9000,6.54,NO
11774,29,42000,MORTGAGE,EDUCATION,B,8500,10.95,NO
11775,22,66000,MORTGAGE,EDUCATION,A,6000,7.51,NO
11776,27,64500,MORTGAGE,VENTURE,B,24000,11.83,NO
11777,27,49200,RENT,DEBTCONSOLIDATION,C,4800,14.65,NO
11778,26,38000,RENT,MEDICAL,B,8000,12.69,NO
11779,27,26000,RENT,MEDICAL,B,4000,10.25,NO
11780,30,182004,MORTGAGE,PERSONAL,A,7200,6.62,NO
11781,23,56000,MORTGAGE,DEBTCONSOLIDATION,C,13600,15.23,NO
11782,22,33000,MORTGAGE,DEBTCONSOLIDATION,A,12375,7.29,NO
11783,36,106000,MORTGAGE,HOMEIMPROVEMENT,A,4025,7.49,NO
11784,23,115000,MORTGAGE,DEBTCONSOLIDATION,A,5600,5.42,NO
11785,38,96000,MORTGAGE,DEBTCONSOLIDATION,A,6000,6.03,NO
11786,33,56000,RENT,EDUCATION,A,6500,6.76,NO
11787,38,108000,MORTGAGE,VENTURE,A,4000,7.74,NO
11788,33,87120,MORTGAGE,PERSONAL,A,2850,7.51,NO
11789,22,22800,OWN,MEDICAL,A,9000,5.99,NO
11790,27,170000,RENT,PERSONAL,D,25000,16.32,NO
11791,28,100000,MORTGAGE,VENTURE,C,18000,13.99,NO
11792,37,93000,MORTGAGE,VENTURE,B,18000,12.18,NO
11793,30,32004,OWN,VENTURE,A,5500,8.0,NO
11794,34,68000,MORTGAGE,EDUCATION,C,15000,11.78,NO
11795,27,43200,RENT,EDUCATION,A,10000,7.49,NO
11796,29,53000,MORTGAGE,DEBTCONSOLIDATION,C,10750,13.11,NO
11797,30,125000,MORTGAGE,HOMEIMPROVEMENT,C,25000,13.8,NO
11798,37,29536,RENT,MEDICAL,B,4000,11.89,NO
11799,45,31200,RENT,PERSONAL,D,4000,14.96,NO
11800,24,73500,RENT,MEDICAL,C,15000,13.16,NO
11801,45,45000,MORTGAGE,HOMEIMPROVEMENT,A,14000,6.62,NO
11802,28,62496,RENT,DEBTCONSOLIDATION,B,13000,10.37,NO
11803,29,135000,MORTGAGE,VENTURE,B,11000,11.83,NO
11804,41,75000,MORTGAGE,EDUCATION,C,5500,12.87,NO
11805,23,61000,RENT,EDUCATION,A,2500,7.49,NO
11806,23,82000,RENT,PERSONAL,B,20900,12.69,NO
11807,27,58000,MORTGAGE,MEDICAL,B,3250,11.86,NO
11808,33,71000,MORTGAGE,PERSONAL,C,6000,14.72,NO
11809,23,67200,RENT,EDUCATION,C,5650,13.47,NO
11810,22,22000,RENT,VENTURE,A,2000,7.29,NO
11811,27,244000,OTHER,VENTURE,D,15000,14.42,NO
11812,24,55000,MORTGAGE,VENTURE,A,1800,7.49,NO
11813,23,85500,RENT,DEBTCONSOLIDATION,C,17000,13.11,NO
11814,24,40000,OWN,EDUCATION,C,2000,12.53,NO
11815,23,60000,OWN,VENTURE,B,2000,11.12,NO
11816,21,100000,RENT,DEBTCONSOLIDATION,A,7800,7.88,NO
11817,23,48000,MORTGAGE,EDUCATION,C,5000,13.99,NO
11818,40,95000,RENT,PERSONAL,B,17000,10.0,NO
11819,24,38000,OWN,HOMEIMPROVEMENT,C,5000,12.53,NO
11820,23,80004,RENT,DEBTCONSOLIDATION,A,3400,8.49,NO
11821,25,52000,RENT,VENTURE,D,6000,14.96,NO
11822,29,44000,RENT,EDUCATION,B,10200,10.2,NO
11823,23,38400,RENT,DEBTCONSOLIDATION,C,3600,13.61,NO
11824,23,50000,OWN,VENTURE,A,7000,8.9,NO
11825,36,63000,MORTGAGE,MEDICAL,A,4200,7.14,NO
11826,26,54000,RENT,HOMEIMPROVEMENT,E,13000,17.93,NO
11827,28,36000,MORTGAGE,VENTURE,B,2400,10.71,NO
11828,24,42000,RENT,EDUCATION,A,4200,7.9,NO
11829,30,43500,RENT,EDUCATION,B,3000,12.42,NO
11830,22,50000,OWN,VENTURE,A,6400,6.92,NO
11831,26,47004,RENT,PERSONAL,D,10000,15.05,NO
11832,29,48000,MORTGAGE,VENTURE,A,3250,6.76,NO
11833,33,130000,MORTGAGE,PERSONAL,D,25000,15.33,NO
11834,25,67200,RENT,HOMEIMPROVEMENT,C,12000,13.49,NO
11835,23,61000,RENT,VENTURE,C,8000,13.22,NO
11836,23,51000,MORTGAGE,PERSONAL,C,16000,13.11,NO
11837,22,67500,RENT,DEBTCONSOLIDATION,A,5000,7.74,NO
11838,25,66000,RENT,HOMEIMPROVEMENT,B,16000,10.0,NO
11839,24,31200,RENT,MEDICAL,B,8000,11.49,NO
11840,31,45000,RENT,DEBTCONSOLIDATION,B,8000,10.99,NO
11841,27,70000,MORTGAGE,EDUCATION,A,16000,7.9,NO
11842,32,108000,RENT,PERSONAL,B,15000,10.0,NO
11843,27,110000,OWN,VENTURE,D,25000,16.32,NO
11844,34,50000,RENT,HOMEIMPROVEMENT,B,2000,11.48,NO
11845,30,120000,MORTGAGE,EDUCATION,A,6000,5.42,NO
11846,39,42000,RENT,MEDICAL,C,6500,13.99,NO
11847,32,90000,RENT,PERSONAL,C,20000,13.22,NO
11848,26,65520,RENT,DEBTCONSOLIDATION,A,10000,7.51,NO
11849,31,124992,MORTGAGE,VENTURE,A,24000,8.49,NO
11850,24,60000,RENT,HOMEIMPROVEMENT,C,15000,13.99,NO
11851,25,45000,RENT,EDUCATION,B,7000,10.99,NO
11852,26,33000,RENT,MEDICAL,D,8975,16.02,NO
11853,23,65400,MORTGAGE,VENTURE,D,20000,15.05,NO
11854,23,79000,MORTGAGE,EDUCATION,C,16000,12.73,NO
11855,28,157000,OWN,VENTURE,C,12000,13.92,NO
11856,24,42000,MORTGAGE,VENTURE,B,9250,11.12,NO
11857,31,46992,RENT,MEDICAL,B,11000,11.14,NO
11858,22,97000,MORTGAGE,MEDICAL,C,10000,13.57,NO
11859,30,60000,MORTGAGE,DEBTCONSOLIDATION,B,15000,10.74,NO
11860,26,51500,OWN,HOMEIMPROVEMENT,A,15000,6.92,NO
11861,27,40000,RENT,VENTURE,B,8000,11.99,NO
11862,23,91000,MORTGAGE,DEBTCONSOLIDATION,C,7500,11.97,NO
11863,22,70000,MORTGAGE,EDUCATION,A,9750,8.49,NO
11864,25,44004,RENT,MEDICAL,E,12000,16.45,NO
11865,37,61260,RENT,VENTURE,C,4000,14.82,NO
11866,23,30000,OWN,PERSONAL,B,3000,11.14,NO
11867,23,41004,RENT,MEDICAL,A,4000,7.68,NO
11868,31,88560,MORTGAGE,EDUCATION,A,9000,7.29,NO
11869,48,60000,MORTGAGE,VENTURE,A,2500,7.29,NO
11870,22,73000,MORTGAGE,VENTURE,D,12000,16.89,NO
11871,26,67500,RENT,HOMEIMPROVEMENT,A,3000,9.32,NO
11872,31,65000,RENT,MEDICAL,B,7500,10.95,NO
11873,34,65000,MORTGAGE,DEBTCONSOLIDATION,A,11200,7.88,NO
11874,31,30000,RENT,DEBTCONSOLIDATION,A,5600,7.74,NO
11875,24,33600,OWN,VENTURE,A,2500,6.39,NO
11876,26,64956,MORTGAGE,DEBTCONSOLIDATION,C,7500,13.47,NO
11877,26,33189,RENT,EDUCATION,B,3000,11.12,NO
11878,38,74237,MORTGAGE,DEBTCONSOLIDATION,C,18000,14.35,NO
11879,25,90000,MORTGAGE,DEBTCONSOLIDATION,A,7500,6.76,NO
11880,24,49500,RENT,EDUCATION,D,6000,16.07,NO
11881,32,41464,MORTGAGE,DEBTCONSOLIDATION,A,3500,8.32,NO
11882,29,97000,RENT,PERSONAL,B,25000,10.37,NO
11883,22,90000,MORTGAGE,PERSONAL,A,14300,6.03,NO
11884,36,430000,RENT,VENTURE,C,25000,13.8,NO
11885,27,40000,RENT,DEBTCONSOLIDATION,B,6000,11.99,NO
11886,21,20400,RENT,VENTURE,B,4500,10.99,NO
11887,44,124800,RENT,PERSONAL,A,10875,7.14,NO
11888,37,26240,RENT,VENTURE,B,6600,11.49,NO
11889,22,110000,MORTGAGE,DEBTCONSOLIDATION,C,8000,13.85,NO
11890,29,75000,RENT,PERSONAL,C,17200,14.27,NO
11891,27,125000,MORTGAGE,DEBTCONSOLIDATION,A,8000,6.76,NO
11892,21,30000,RENT,DEBTCONSOLIDATION,A,1500,7.29,NO
11893,35,36153,MORTGAGE,PERSONAL,D,3000,11.86,NO
11894,34,90000,MORTGAGE,DEBTCONSOLIDATION,A,9900,5.99,NO
11895,29,76596,MORTGAGE,MEDICAL,C,17600,13.16,NO
11896,26,52000,RENT,EDUCATION,B,4800,9.99,NO
11897,27,24000,OWN,VENTURE,A,8500,5.42,NO
11898,35,71004,RENT,VENTURE,B,2375,9.25,NO
11899,28,64000,MORTGAGE,MEDICAL,C,5000,13.23,NO
11900,25,74000,OWN,VENTURE,A,16000,8.49,NO
11901,24,72000,MORTGAGE,DEBTCONSOLIDATION,A,6000,7.49,NO
11902,26,39672,MORTGAGE,PERSONAL,D,11500,15.7,NO
11903,27,34000,OWN,PERSONAL,B,16750,10.59,NO
11904,31,125004,RENT,VENTURE,B,24000,9.25,NO
11905,22,33000,RENT,PERSONAL,C,6000,13.85,NO
11906,35,84175,RENT,EDUCATION,A,7000,7.29,NO
11907,22,85000,RENT,DEBTCONSOLIDATION,A,10000,7.66,NO
11908,36,34000,MORTGAGE,PERSONAL,B,5000,10.65,NO
11909,25,32500,MORTGAGE,EDUCATION,A,12500,7.9,NO
11910,29,120000,MORTGAGE,VENTURE,B,5000,9.91,NO
11911,46,72194,RENT,PERSONAL,B,17000,8.88,NO
11912,34,92500,RENT,DEBTCONSOLIDATION,A,13050,7.66,NO
11913,30,40000,RENT,EDUCATION,B,12000,9.2,NO
11914,40,70000,MORTGAGE,VENTURE,A,11600,6.91,NO
11915,24,100000,RENT,HOMEIMPROVEMENT,B,3000,9.76,NO
11916,26,31836,RENT,EDUCATION,C,6400,14.35,NO
11917,21,104740,MORTGAGE,EDUCATION,B,19200,11.99,NO
11918,25,43000,RENT,VENTURE,C,12000,13.16,NO
11919,23,42000,RENT,DEBTCONSOLIDATION,A,9000,7.51,NO
11920,29,70000,RENT,PERSONAL,B,4000,10.99,NO
11921,26,130000,MORTGAGE,EDUCATION,A,7000,8.0,NO
11922,33,36000,MORTGAGE,PERSONAL,A,7800,7.14,NO
11923,23,130000,MORTGAGE,EDUCATION,A,5000,5.79,NO
11924,35,26000,OWN,PERSONAL,A,6000,9.63,NO
11925,40,187000,MORTGAGE,DEBTCONSOLIDATION,A,10000,7.9,NO
11926,39,126000,MORTGAGE,MEDICAL,B,14000,9.99,NO
11927,34,53549,MORTGAGE,DEBTCONSOLIDATION,A,14200,6.99,NO
11928,23,28800,MORTGAGE,DEBTCONSOLIDATION,B,8400,9.63,NO
11929,21,65592,MORTGAGE,EDUCATION,D,3600,15.99,NO
11930,24,48500,RENT,MEDICAL,C,8000,15.96,NO
11931,28,39600,RENT,EDUCATION,B,1500,12.69,NO
11932,30,32400,RENT,PERSONAL,C,9000,11.22,NO
11933,28,26000,RENT,DEBTCONSOLIDATION,A,5000,7.9,NO
11934,35,90000,MORTGAGE,EDUCATION,B,4800,9.99,NO
11935,37,30480,OWN,MEDICAL,B,1200,11.99,NO
11936,30,54996,RENT,DEBTCONSOLIDATION,A,8000,5.79,NO
11937,24,83500,RENT,EDUCATION,C,20000,13.48,NO
11938,28,55000,OWN,PERSONAL,A,18000,7.9,NO
11939,22,71000,RENT,EDUCATION,A,1500,6.99,NO
11940,26,220836,MORTGAGE,PERSONAL,B,9000,11.26,NO
11941,26,53000,MORTGAGE,VENTURE,A,12000,5.99,NO
11942,28,95000,MORTGAGE,DEBTCONSOLIDATION,A,23450,7.9,NO
11943,25,75000,MORTGAGE,DEBTCONSOLIDATION,A,9600,5.42,NO
11944,23,30280,MORTGAGE,EDUCATION,A,5800,7.29,NO
11945,23,84500,MORTGAGE,VENTURE,A,10000,7.51,NO
11946,21,39900,RENT,VENTURE,A,12000,7.9,NO
11947,25,85000,MORTGAGE,DEBTCONSOLIDATION,B,24000,10.99,NO
11948,23,40000,OWN,VENTURE,B,12000,11.14,NO
11949,25,15000,OWN,VENTURE,A,2000,6.91,NO
11950,26,32000,RENT,MEDICAL,C,7500,13.79,NO
11951,24,40000,RENT,EDUCATION,A,3500,7.9,NO
11952,43,60000,MORTGAGE,MEDICAL,A,9250,5.79,NO
11953,23,95000,RENT,EDUCATION,B,20000,10.99,NO
11954,23,100000,MORTGAGE,DEBTCONSOLIDATION,A,14000,6.17,NO
11955,23,75000,MORTGAGE,VENTURE,A,10200,6.03,NO
11956,22,38400,OWN,EDUCATION,C,10000,13.99,NO
11957,43,180000,MORTGAGE,HOMEIMPROVEMENT,C,6000,14.27,NO
11958,25,69000,MORTGAGE,VENTURE,A,25000,6.99,NO
11959,40,60000,RENT,HOMEIMPROVEMENT,D,10000,15.95,NO
11960,23,92000,MORTGAGE,DEBTCONSOLIDATION,B,15000,9.91,NO
11961,25,225000,MORTGAGE,HOMEIMPROVEMENT,E,30000,19.91,NO
11962,26,78948,MORTGAGE,MEDICAL,B,17500,11.83,NO
11963,24,90000,MORTGAGE,MEDICAL,B,15000,9.99,NO
11964,22,70000,MORTGAGE,EDUCATION,E,16000,16.63,NO
11965,27,85000,RENT,HOMEIMPROVEMENT,B,9000,10.36,NO
11966,25,134000,RENT,MEDICAL,B,25000,10.62,NO
11967,23,21000,OWN,VENTURE,C,6000,15.27,NO
11968,27,27000,OWN,VENTURE,A,6000,8.0,NO
11969,31,28452,RENT,PERSONAL,B,1500,11.11,NO
11970,33,77000,MORTGAGE,PERSONAL,A,12000,7.29,NO
11971,25,45000,MORTGAGE,MEDICAL,A,5950,7.74,NO
11972,21,40000,OWN,EDUCATION,C,2500,14.27,NO
11973,25,32000,MORTGAGE,DEBTCONSOLIDATION,A,5600,7.9,NO
11974,27,52000,RENT,PERSONAL,B,12250,11.36,NO
11975,25,25920,RENT,VENTURE,B,2300,11.11,NO
11976,27,120000,MORTGAGE,HOMEIMPROVEMENT,B,18000,10.74,NO
11977,36,48000,MORTGAGE,VENTURE,A,1500,8.9,NO
11978,26,75000,MORTGAGE,EDUCATION,A,5000,7.66,NO
11979,31,29736,RENT,EDUCATION,A,7000,6.92,NO
11980,24,176004,MORTGAGE,DEBTCONSOLIDATION,B,3200,10.0,NO
